divesite,country,region,location,X,Y
Cristal Rock,Indonesia,Komodo island,,119.5664942,-8.439251579
Gililawa Bay,Indonesia,Komodo island,,119.5543385,-8.486124868
Crinoid Canyon,Indonesia,Komodo island,,119.6677423,-8.810227398
Castle Rock,Indonesia,Komodo island,,119.5701667,-8.439702778
Cannibal Rock,Indonesia,Komodo island,,119.6701139,-8.788852778
Langkoi Rock,Indonesia,Komodo island,,119.3838333,-8.756
Yellow wall,Indonesia,Komodo island,,119.674952,-8.794175247
Frog Fish Point,Indonesia,Lombok,Northern Islands,116.0873876,-8.34833046
Mirko Reef,Indonesia,Lombok,Northern Islands,116.0664368,-8.351803971
Halik s reef,Indonesia,Lombok,Northern Islands,116.0325873,-8.337866155
Gili Nanggu,Indonesia,Lombok,Southwest,116.009016,-8.719927671
Tuang Slope,Indonesia,Lombok,Northern Islands,116.1538167,-8.32805
Blue Bay,Indonesia,Lombok,Northern Islands,116.1146667,-8.32955
Anker Point,Indonesia,Lombok,Northern Islands,116.1227167,-8.321466667
Air Wall,Indonesia,Lombok,Northern Islands,116.0716724,-8.362121668
Takat Malang,Indonesia,Lombok,Northern Islands,116.0985833,-8.3201
Lighthouse,Indonesia,Lombok,Southwest,115.9676456,-8.727372183
Gili Renggit East,Indonesia,Lombok,Southwest,115.917778,-8.717806701
Medan,Indonesia,Lombok,Southwest,115.8909988,-8.737828185
Gili Renggit West,Indonesia,Lombok,Southwest,115.9131432,-8.718485412
Bangko Bangko,Indonesia,Lombok,Southwest,115.8535767,-8.720182187
Manta Point,Indonesia,Lombok,Northern Islands,116.0233498,-8.358257871
Coral Fan,Indonesia,Lombok,Northern Islands,116.0350657,-8.335626292
Meno Wall,Indonesia,Lombok,Northern Islands,116.0492492,-8.351973812
Bounty Wreck,Indonesia,Lombok,Northern Islands,116.0515881,-8.358066803
Salut Dropoff,Indonesia,Lombok,East,116.7232132,-8.299234684
Meno Slope,Indonesia,Lombok,Northern Islands,116.050247,-8.345763958
Coral Arks,Indonesia,Lombok,Northern Islands,116.0444641,-8.345010277
Sunset Reef,Indonesia,Lombok,Northern Islands,116.0391426,-8.364032323
Deep Turbo,Indonesia,Lombok,Northern Islands,116.0476398,-8.336008449
Han s Reef,Indonesia,Lombok,Northern Islands,116.0886,-8.3546
Japanese Wreck,Indonesia,Lombok,Northern Islands,116.0890667,-8.376966667
Shark Point,Indonesia,Lombok,Northern Islands,116.0264397,-8.356729326
Batu Lompa,Indonesia,Maluku Islands,Ambon,128.3554924,-3.594575829
Blacktip Point,Indonesia,Maluku Islands,,128.232035,1.971291081
Batu Kapal ,Indonesia,Maluku Islands,,129.9301831,-4.485659842
Sangowo Reef,Indonesia,Maluku Islands,,128.5665667,2.100416667
Air Terjun,Indonesia,Maluku Islands,,127.5362667,1.691333333
Cape Paperu House Reef,Indonesia,Maluku Islands,,128.6645794,-3.591750948
Batu Palau,Indonesia,Maluku Islands,,128.6408043,-3.623959326
Eagle Rock,Indonesia,Maluku Islands,,128.6402893,-3.628119492
Molana Beach,Indonesia,Maluku Islands,,128.5984039,-3.640454256
Molana Layang Kecil,Indonesia,Maluku Islands,,128.6011505,-3.650733097
Shark Cave-Haruku,Indonesia,Maluku Islands,,128.5407257,-3.617840394
Tanjung Burung-Haruku,Indonesia,Maluku Islands,,128.5462189,-3.610393684
Tanjung Abora-Haruku,Indonesia,Maluku Islands,,128.5546303,-3.604117615
Pohen Kering-Molana,Indonesia,Maluku Islands,,128.6135101,-3.643195292
Ahmed,Indonesia,Maluku Islands,,128.8028526,-3.644206045
Gunggung Kecil-Nusa Laut,Indonesia,Maluku Islands,,128.8090324,-3.655963838
Pier,Indonesia,Maluku Islands,,128.789978,-3.642461493
Hukurila Canyon,Indonesia,Maluku Islands,Ambon,128.2515407,-3.736541088
Shipwreck,Indonesia,Maluku Islands,Ambon,128.171466,-3.665830286
Maluku Divers House Reef,Indonesia,Maluku Islands,Ambon,128.1164861,-3.78208335
Tanjung Hukurila,Indonesia,Maluku Islands,Ambon,128.2412517,-3.7438961
Pulau Tiga,Indonesia,Maluku Islands,Ambon,127.9103851,-3.669668696
Laha,Indonesia,Maluku Islands,Ambon,128.1036866,-3.705750009
Air Manis,Indonesia,Maluku Islands,Ambon,128.0909944,-3.719325624
Nomad Divers Bangka House Reef,Indonesia,Sulawesi,Bangka,125.1606847,1.767665737
Aringkambin,Indonesia,Sulawesi,Bangka,125.1764635,1.769237098
Thalassa House Reef,Indonesia,Sulawesi,Manado,124.8323216,1.533627018
Soleman point,Indonesia,Sulawesi,Manado,124.8036111,1.556388889
Ibu s secret garden,Indonesia,Sulawesi,Manado,124.8197222,1.586388889
Bianca,Indonesia,Sulawesi,Lembeh Strait,125.2211702,1.459420197
Whale bones,Indonesia,Sulawesi,Manado,124.6980375,1.409154633
Tasik Ria Pier,Indonesia,Sulawesi,Manado,124.7060037,1.413391238
Wallet,Indonesia,Sulawesi,Manado,124.6835992,1.405592037
Tanjung Kalapa,Indonesia,Sulawesi,Manado,124.6290886,1.416481185
Serena Patah,Indonesia,Sulawesi,Lembeh Strait,125.2270952,1.455558374
Kuda Laut,Indonesia,Sulawesi,Lembeh Strait,125.2314618,1.479982934
Kungkungan house reef,Indonesia,Sulawesi,Lembeh Strait,125.2303353,1.464774824
45 Bananas,Indonesia,Sulawesi,Manado,124.7417414,1.444346015
Tasik Ria House reef,Indonesia,Sulawesi,Manado,124.6993196,1.419977714
Pygmy Point,Indonesia,Sulawesi,Manado,124.7043407,1.424096318
Lumba Lumba house reef,Indonesia,Sulawesi,Manado,124.7179234,1.42464332
Aer Bajo 2,Indonesia,Sulawesi,Lembeh Strait,125.2509057,1.476136139
Aer Bajo 3,Indonesia,Sulawesi,Lembeh Strait,125.2510452,1.476839717
Critter Hunt,Indonesia,Sulawesi,Lembeh Strait,125.2092574,1.436423667
Hoga Chanel,Indonesia,Sulawesi,Wakatobi,123.7594628,-5.478488312
Tinabo Island,Indonesia,Sulawesi,Takabonerate National Park,121.0995483,-6.574574606
Walea House Reef,Indonesia,Sulawesi,Togian Islands,122.3773956,-0.369412724
Starship,Indonesia,Sulawesi,Wakatobi,123.8435555,-5.789188957
Fan Garden,Indonesia,Sulawesi,Wakatobi,123.8514519,-5.781845117
Batfish Wall,Indonesia,Sulawesi,Wakatobi,123.8602066,-5.776550662
Fan 38 West,Indonesia,Sulawesi,Wakatobi,123.8838959,-5.791921524
Fan 38 East,Indonesia,Sulawesi,Wakatobi,123.8929939,-5.795337214
Labasong,Indonesia,Manado,Bunaken,124.7660635,1.603559605
BMJ,Indonesia,Sulawesi,Manado,124.7412154,1.440808409
Wandoka Point,Indonesia,Sulawesi,Wakatobi,123.521134,-5.299788
Manado concrete reef,Indonesia,Sulawesi,Manado,124.7918612,1.462001432
Spiral Corner,Indonesia,Sulawesi,Wakatobi,123.8775444,-5.777660794
Magnifica,Indonesia,Sulawesi,Wakatobi,123.8695621,-5.770006533
Dunia Baru,Indonesia,Sulawesi,Wakatobi,123.8920498,-5.763485101
Waitii Ridge,Indonesia,Sulawesi,Wakatobi,123.8933372,-5.759642232
Koilo-Soha Beach,Indonesia,Sulawesi,Wakatobi,123.8923073,-5.741452298
Teluk Waitii,Indonesia,Sulawesi,Wakatobi,123.8956547,-5.749394453
Gunung Waha,Indonesia,Sulawesi,Wakatobi,123.8978863,-5.71480684
Ali Reef,Indonesia,Sulawesi,Wakatobi,123.9024353,-5.714123607
Eel Valley,Indonesia,Sulawesi,Wakatobi,123.9067268,-5.714294415
Muka kuala,Indonesia,Sulawesi,Kalinaun bay,125.1466477,1.616771195
Hitam putih,Indonesia,Sulawesi,Kalinaun bay,125.1446199,1.607333556
Canyon,Indonesia,Sulawesi,Kalinaun bay,125.164876,1.63785558
Henri point,Indonesia,Sulawesi,Kalinaun bay,125.1617002,1.635442576
Annie point,Indonesia,Sulawesi,Kalinaun bay,125.162816,1.637319357
Tanjung bintang,Indonesia,Sulawesi,Kalinaun bay,125.1596403,1.634380854
Garim reef,Indonesia,Sulawesi,Kalinaun bay,125.1626658,1.639051356
Batu pendeta,Indonesia,Sulawesi,Kalinaun bay,125.179553,1.677385519
Batu punteng,Indonesia,Sulawesi,Kalinaun bay,125.1651978,1.60125269
Teluk Maya,Indonesia,Sulawesi,Wakatobi,123.9190865,-5.798752884
Malabea,Indonesia,Sulawesi,Wakatobi,123.9242363,-5.800119146
Barracuda,Indonesia,Sulawesi,Wakatobi,123.9189148,-5.784278842
The Zoo,Indonesia,Sulawesi,Wakatobi,123.9123917,-5.782015905
Conchita,Indonesia,Sulawesi,Wakatobi,123.9068985,-5.780541434
Waha Top,Indonesia,Sulawesi,Wakatobi,123.929472,-5.718052186
Kulati Wreck,Indonesia,Sulawesi,Wakatobi,123.9992523,-5.755970132
Mermaid,Indonesia,Sulawesi,Wakatobi,123.8978004,-5.83700697
Fish Wall,Indonesia,Sulawesi,Wakatobi,123.9757347,-5.897798262
Bigfish housereef,Indonesia,Sulawesi,Manado,124.8203087,1.461816956
Pieter s Point,Indonesia,Sulawesi,Manado,124.8442769,1.60019095
Gabet,Indonesia,Sulawesi,Manado,124.8015976,1.57101969
Masuk II,Indonesia,Sulawesi,Manado,124.8112965,1.580865036
Bolung Point,Indonesia,Sulawesi,Manado,124.8633742,1.604652401
Wori Bay,Indonesia,Sulawesi,Manado,124.8669147,1.606411239
Katarina Point,Indonesia,Sulawesi,Manado,124.869318,1.617243076
Black Rock,Indonesia,Sulawesi,Manado,124.8241925,1.589766562
Sahaung,Indonesia,Sulawesi,Bangka,125.1598549,1.748957761
Yuki Point,Indonesia,Sulawesi,Bangka,125.1382899,1.678071871
Magic Rock,Indonesia,Sulawesi,Lembeh Strait,125.2410507,1.489359471
Tjendrawasih Barge Wreck,Indonesia,Sulawesi,Gorontalo,123.0709076,0.495923526
City Limit,Indonesia,Sulawesi,Gorontalo,123.0863571,0.480603304
Tanjung Pasir,Indonesia,Sulawesi,Gorontalo,122.9909134,0.485881704
West Point,Indonesia,Sulawesi,Gorontalo,122.9773521,0.486225014
Liabale,Indonesia,Sulawesi,Wakatobi,123.9467239,-5.809341329
Polytechnic Housereef,Indonesia,Sulawesi,Manado,124.7475243,1.452662856
TNI AL-Miori Housereef,Indonesia,Sulawesi,Manado,124.7861373,1.464219432
Jayamahe,Indonesia,Sulawesi,Manado,124.8269069,1.474440651
Blade,Indonesia,Sulawesi,Wakatobi,123.7784958,-5.771085366
Pinki s Wall,Indonesia,Sulawesi,Wakatobi,123.8317108,-5.800119146
Table Coral City,Indonesia,Sulawesi,Wakatobi,123.8923931,-5.751956415
Galaxy,Indonesia,Sulawesi,Wakatobi,123.8385773,-5.793287803
Tanjung tanduk,Indonesia,Sulawesi,Balantak peninsula,123.4410095,-0.837334389
Batu Tetek,Indonesia,Sulawesi,Balantak peninsula,123.4537125,-0.763698851
Rons Point,Indonesia,Manado,Bunaken,124.7391558,1.607097614
Jiko Yance,Indonesia,Sulawesi,Lembeh Strait,125.2773893,1.528870792
Pulau Abadi,Indonesia,Sulawesi,Lembeh Strait,125.2127481,1.438274703
Kapal Indah,Indonesia,Sulawesi,Lembeh Strait,125.2060694,1.434107859
Goby A  Crab,Indonesia,Sulawesi,Lembeh Strait,125.188455,1.432492
Teluk Kembahu 3,Indonesia,Sulawesi,Lembeh Strait,125.237536,1.492717
Teluk Kembahu 1,Indonesia,Sulawesi,Lembeh Strait,125.240052,1.495243
Nudi Retreat,Indonesia,Sulawesi,Lembeh Strait,125.2410775,1.486544101
Batu sandar,Indonesia,Sulawesi,Lembeh Strait,125.267272,1.505447229
Teluk Kembahu 2,Indonesia,Sulawesi,Lembeh Strait,125.238476,1.494679
Hairball One,Indonesia,Sulawesi,Lembeh Strait,125.2426768,1.502065953
Hairball Two,Indonesia,Sulawesi,Lembeh Strait,125.2421691,1.500419976
Aw Shucks,Indonesia,Sulawesi,Lembeh Strait,125.246202,1.505946
Makawide,Indonesia,Sulawesi,Lembeh Strait,125.2395916,1.482559676
Jahir,Indonesia,Sulawesi,Lembeh Strait,125.2353215,1.473057089
Three Brothers Rock,Indonesia,Sulawesi,Bangka,125.1675797,1.764485814
Yellow koko,Indonesia,Sulawesi,Bangka,125.1267672,1.676763514
Tg  Sampini,Indonesia,Sulawesi,Bangka,125.1514435,1.685814753
Batu Mandi,Indonesia,Sulawesi,Bangka,125.1616788,1.687986401
Blue bay I,Indonesia,Sulawesi,Bangka,125.1538467,1.745354548
Simone point,Indonesia,Sulawesi,Bangka,125.1515722,1.684613643
Busa Bora,Indonesia,Sulawesi,Bangka,125.1287842,1.762341063
Sachikos point,Indonesia,Manado,Bunaken,124.7666645,1.628237869
Oluhuta,Indonesia,Sulawesi,Gorontalo,123.1446362,0.419622485
Traffic Jam,Indonesia,Sulawesi,Gorontalo,123.1530905,0.407048616
Jinn Caves,Indonesia,Sulawesi,Gorontalo,123.1551075,0.405761188
J   R  Macro,Indonesia,Sulawesi,Gorontalo,123.1312037,0.439448816
Goa - Goa,Indonesia,Sulawesi,Gorontalo,122.9759789,0.486310842
Tanjung Pasir  Kayu Bulan ,Indonesia,Sulawesi,Gorontalo,122.9893792,0.484905415
Japanese Cargo Wreck,Indonesia,Sulawesi,Gorontalo,123.0823445,0.486546868
Makhruzi,Indonesia,Sulawesi,Gorontalo,123.1218266,0.44736646
Lembeh Resort House Reef,Indonesia,Sulawesi,Lembeh Strait,125.2422309,1.456985183
Mari Mabuk,Indonesia,Sulawesi,Wakatobi,123.891921,-5.71984566
Bunaken Timur 2,Indonesia,Manado,Bunaken,124.7822857,1.607054716
Bunaken Timur 1,Indonesia,Manado,Bunaken,124.7831547,1.613403679
Siladen Pier,Indonesia,Manado,Bunaken,124.8000444,1.627430556
Roma,Indonesia,Sulawesi,Wakatobi,123.8928223,-5.729837764
Cornucopia,Indonesia,Sulawesi,Wakatobi,123.862524,-5.773561835
Tanjung Patok,Indonesia,Sulawesi,Wakatobi,123.891964,-5.769121262
House Reef,Indonesia,Sulawesi,Wakatobi,123.8942814,-5.776038293
Prince John Housereef,Indonesia,Sulawesi,Donggala,119.7384453,-0.646119728
Siladen Housereef,Indonesia,Manado,Bunaken,124.8009968,1.626573424
Dalton Point,Indonesia,Manado,Bunaken,124.7740459,1.631592489
Lekuan II,Indonesia,Manado,Bunaken,124.7651196,1.601220516
Lekuan III,Indonesia,Manado,Bunaken,124.7670937,1.605330199
Cela Cela,Indonesia,Manado,Bunaken,124.7679573,1.611768179
Alung Banua,Indonesia,Manado,Bunaken,124.7531891,1.616663949
Fukui Point,Indonesia,Manado,Bunaken,124.7403145,1.608427466
Tenga,Indonesia,Manado,Bunaken,124.730916,1.616483779
Raymond Point,Indonesia,Manado,Bunaken,124.7336197,1.627131098
Mike s Point,Indonesia,Manado,Bunaken,124.7397137,1.636826032
Tanjun Parigi,Indonesia,Manado,Bunaken,124.7593904,1.628139202
Muka Gereja,Indonesia,Manado,Bunaken,124.6948028,1.61644088
Negri,Indonesia,Manado,Bunaken,124.7142649,1.622948535
Panggulingan,Indonesia,Manado,Bunaken,124.71015,1.645
Tanjung Kopi,Indonesia,Manado,Bunaken,124.6970987,1.65196891
Cape Bira,Indonesia,Sulawesi,,120.4740143,-5.624527628
Bunaken Fukui,Indonesia,Manado,Bunaken,124.7391694,1.611902778
Nudi Falls,Indonesia,Sulawesi,Lembeh Strait,125.2283478,1.462095815
Pantai Parigi,Indonesia,Sulawesi,Lembeh Strait,125.2447,1.4698
Tanduk Russa,Indonesia,Sulawesi,Lembeh Strait,125.2198833,1.458083333
Divers Loge Lembeh House Reef,Indonesia,Sulawesi,Lembeh Strait,125.1687115,1.406521771
Serena,Indonesia,Sulawesi,Lembeh Strait,125.2338167,1.459366667
Police Pier,Indonesia,Sulawesi,Lembeh Strait,125.2224987,1.459925641
Air Prang,Indonesia,Sulawesi,Lembeh Strait,125.23495,1.475583333
B24 Liberator,Indonesia,Sulawesi,Togian Islands,122.0085812,-0.430093541
Angel s Window,Indonesia,Sulawesi,Lembeh Strait,125.2611727,1.50003103
Una Una - Apollo,Indonesia,Sulawesi,Togian Islands,121.5683833,-0.202983333
Una Una - The Pinnacle,Indonesia,Sulawesi,Togian Islands,121.6544333,-0.1843
Tapuan I and II,Indonesia,Sulawesi,Togian Islands,121.6162667,-0.594033333
Pasir Tengah Atoll,Indonesia,Sulawesi,Togian Islands,121.6373833,-0.405133333
Mandolin,Indonesia,Manado,Bunaken,124.7325468,1.610958472
Muka Kampung,Indonesia,Manado,Bunaken,124.7789276,1.593305712
Pangalisang,Indonesia,Manado,Bunaken,124.7829133,1.599424137
Lekuan I,Indonesia,Manado,Bunaken,124.7676194,1.5962121
Siladen Utara,Indonesia,Manado,Bunaken,124.8021126,1.640343651
Siladen Timur,Indonesia,Manado,Bunaken,124.8054063,1.627592252
Tangkasi,Indonesia,Manado,Bunaken,124.7747326,1.735145407
Bango,Indonesia,Manado,Bunaken,124.7684669,1.689160698
Gorango,Indonesia,Manado,Bunaken,124.7410011,1.699198499
Barracuda point,Indonesia,Manado,Bunaken,124.7259808,1.748614598
Batu Kapal,Indonesia,Manado,Bunaken,124.7693253,1.769032677
Jalan Masuk,Indonesia,Manado,Bunaken,124.8009109,1.762169482
Tanjung Pisok,Indonesia,Sulawesi,Manado,124.798615,1.567780797
Tanjung Tihowo,Indonesia,Sulawesi,Manado,124.8542976,1.605767762
Poopoh,Indonesia,Sulawesi,Manado,124.6344638,1.410570683
Critter Circus,Indonesia,Sulawesi,Manado,124.7024846,1.416298138
Molas Wreck,Indonesia,Sulawesi,Manado,124.8269606,1.531251745
Bimoli wreck,Indonesia,Sulawesi,Lembeh Strait,125.1775,1.43595
Batu Kapal,Indonesia,Sulawesi,Lembeh Strait,125.2942121,1.553441664
California Dreaming,Indonesia,Sulawesi,Lembeh Strait,125.2759945,1.522231997
Pulau Putus,Indonesia,Sulawesi,Lembeh Strait,125.2767134,1.523647703
Mawali Wreck,Indonesia,Sulawesi,Lembeh Strait,125.2256,1.4463
Karang Serang,Indonesia,Sumatra,,105.4403615,-6.10919206
Memperak Slope,Indonesia,Sumatra,Pulau Belitung,108.4305326,-2.714332198
Sumpat Reef,Indonesia,Sumatra,Riau Islands,104.5247275,1.197598382
Tanjung Berakit,Indonesia,Sumatra,Riau Islands,104.5691878,1.243249949
Todang,Indonesia,Sumatra,Riau Islands,104.319442,1.183611
Ujong Phe Coral Garden,Indonesia,Sumatra,,95.1883471,5.60652562
Red Bonsai,Indonesia,Sumatra,,95.20065308,5.583354959
Palau Pagang Utara,Indonesia,Sumatra,Padang,100.3374481,-1.14799447
Adjis Reef,Indonesia,Sumatra,Padang,100.2694702,-1.216644398
Palau Marak Utara,Indonesia,Sumatra,Padang,100.3417826,-1.18875557
Palau Pagang Selatan,Indonesia,Sumatra,Padang,100.3455162,-1.165843614
Cubadak Pier,Indonesia,Sumatra,Padang,100.4012203,-1.217287983
Lhok Mata Ie,Indonesia,Sumatra,,95.22511482,5.571908101
Pulau Batee,Indonesia,Sumatra,,95.21086693,5.581988182
Pulau Tuan,Indonesia,Sumatra,,95.25039196,5.565159475
Sophie Rickmers Wreck,Indonesia,Sumatra,Pulau Weh,95.29781342,5.846399315
Batee Meuduro,Indonesia,Sumatra,Pulau Weh,95.33074021,5.771896624
Tugboat Wreck,Indonesia,Sumatra,Pulau Weh,95.31858444,5.881235
The Canyon,Indonesia,Sumatra,Pulau Weh,95.21464348,5.903155604
Batee Tokong,Indonesia,Sumatra,Pulau Weh,95.25223196,5.898075736
Tongkeng Reef,Indonesia,West Java,Seribu islands,106.5412411,-5.590324039
House Reef of Putri,Indonesia,West Java,Seribu islands,106.5670332,-5.59382635
Triton point,Indonesia,West Java,Seribu islands,106.5449318,-5.602624745
Matahari island,Indonesia,West Java,Seribu islands,106.5438804,-5.607034571
Mia Point,Indonesia,West Java,Seribu islands,106.5570769,-5.572929632
Aydin Reef,Indonesia,West Java,Seribu islands,106.5895853,-5.588839822
Sepa island,Indonesia,West Java,Seribu islands,106.5799722,-5.577222222
Kedondong,Indonesia,West Java,,105.8590221,-5.93817981
Gunung Gede,Indonesia,West Java,,105.8474886,-5.959465729
Batu Mandi,Indonesia,West Java,,105.8505142,-5.979483884
Tempuyungan,Indonesia,West Java,,105.8670044,-5.966948792
Victory Wreck,Indonesia,West Java,,105.8627155,-5.972547505
Tanjung Bajo,Indonesia,West Java,,105.8606207,-5.94526015
Pulau Sanghyang,Indonesia,West Java,,105.8653334,-5.962207598
Suralaya Wall,Indonesia,West Java,,106.0407686,-5.87710478
Heaven Alley,Indonesia,West Timor   Rote Island,,123.9988918,-9.25573367
North Slope,Indonesia,West Timor   Rote Island,,122.876913,-10.95376627
Conservation House Reef,Indonesia,Irian Jaya,Triton Bay,134.1150963,-3.908366479
Aquarium,Indonesia,Irian Jaya,Triton Bay,134.1027319,-3.914650453
Pintu Arus,Indonesia,Irian Jaya,Triton Bay,134.0998952,-3.913816982
3 Rocks,Indonesia,Irian Jaya,Triton Bay,134.079253,-3.909004532
Stumpy Rock,Indonesia,Irian Jaya,Triton Bay,133.9893453,-3.918209816
Macro Rock,Indonesia,Irian Jaya,Triton Bay,134.1045301,-3.923296227
Dramai,Indonesia,Irian Jaya,Triton Bay,134.2362802,-4.041362384
Cristmas Rock,Indonesia,Irian Jaya,Triton Bay,134.2036259,-4.01046538
Larry s Heaven,Indonesia,Irian Jaya,Triton Bay,134.1585605,-4.014709292
Fresh Waters,Indonesia,Irian Jaya,Triton Bay,134.1734028,-3.930290705
Bagus,Indonesia,Irian Jaya,Triton Bay,134.1633542,-3.970439666
Blue Water Mangrove,Indonesia,Raja Ampat,Misool,129.6448257,-1.805600394
Kalaeidoskop,Indonesia,Raja Ampat,Misool,130.2158036,-2.182404167
Bo s Rainbow,Indonesia,Irian Jaya,Triton Bay,134.12168,-3.913128283
Little Komodo,Indonesia,Irian Jaya,Triton Bay,134.1030987,-3.916456895
Walo Bommies,Indonesia,Raja Ampat,Kofiau,129.668367,-1.270817
Kampung Deer,Indonesia,Raja Ampat,Kofiau,129.84909,-1.152433973
Andiamo,Indonesia,Raja Ampat,Misool,130.8509167,-2.098783333
Living Colours,Indonesia,Raja Ampat,Misool,130.8541667,-2.098333333
Candy Store,Indonesia,Raja Ampat,Misool,130.8603333,-2.099066667
Magic Mountain,Indonesia,Raja Ampat,Misool,130.6458333,-2.260166667
Kanim,Indonesia,Raja Ampat,Misool,130.6248333,-2.188916667
Yilliet,Indonesia,Raja Ampat,Misool,130.59845,-2.189883333
Boo Window,Indonesia,Raja Ampat,Misool,130.6039238,-2.221428109
Leo s Reef,Indonesia,Raja Ampat,Batanta   Salawati,130.5032222,-0.788861111
Pulau Ahe,Indonesia,Irian Jaya,,135.562575,-3.089488889
Gladden Corner,Indonesia,Raja Ampat,Kofiau,129.97015,-1.185065643
GT Rock,Indonesia,Irian Jaya,Triton Bay,134.21125,-4.0286
Fiabacet,Indonesia,Raja Ampat,Misool,130.5578333,-2.220216667
Monmon,Indonesia,Irian Jaya,,132.8065109,-3.883693663
Pulau Pisang,Indonesia,Irian Jaya,,131.66395,-2.626783333
Nusaulang,Indonesia,Irian Jaya,,132.9827333,-4.119866667
Katy Rock,Indonesia,Irian Jaya,Triton Bay,134.1241333,-3.90885
Disney Land,Indonesia,Irian Jaya,Triton Bay,134.1813469,-4.005027642
The Passage,Indonesia,Raja Ampat,Gam,130.555687,-0.430951823
Cape Kri,Indonesia,Raja Ampat,Gam,130.6965351,-0.549651298
El nacimiento del Mante,Mexico,Moneterrey,,-99.045825,22.69816877
Isla de PÌÁjaros,Mexico,Northwest,MazatlÌÁn,-106.4740205,23.25744357
San Pedro - La Playa,Mexico,Northwest,San Carlos,-111.3751888,27.97223116
San Pedro - Rocas Grandes,Mexico,Northwest,San Carlos,-111.380167,27.97757518
San Pedro - Lighthouse,Mexico,Northwest,San Carlos,-111.3806391,27.97901536
San Pedro - North Point,Mexico,Northwest,San Carlos,-111.3894367,27.98511699
San Pedro - La Ventana,Mexico,Northwest,San Carlos,-111.3891792,27.97749938
San Pedro - Punta Pelicano,Mexico,Northwest,San Carlos,-111.3833857,27.96358921
San Pedro - La Caverna,Mexico,Northwest,San Carlos,-111.3807678,27.95960914
San Pedro - The Rookery,Mexico,Northwest,San Carlos,-111.372056,27.95490867
San Pedro - Punta Sur Oesta,Mexico,Northwest,San Carlos,-111.3686228,27.95293744
San Pedro - La Cueva,Mexico,Northwest,San Carlos,-111.3664341,27.95744846
Punta San Pedro,Mexico,Northwest,San Carlos,-111.251421,28.05130312
Diaz Ordaz Wreck,Mexico,Northwest,San Carlos,-111.2335682,28.04600063
La Palpa,Mexico,Northwest,San Carlos,-111.1482096,27.98295683
Punta La Manga,Mexico,Northwest,San Carlos,-111.1325455,27.97488425
Deer Island,Mexico,Northwest,San Carlos,-111.1193275,27.95437795
San Antonio Point,Mexico,Northwest,San Carlos,-111.1062384,27.93568768
Zorro s Cove,Mexico,Northwest,San Carlos,-111.0953379,27.93693885
Frenchie s Beach,Mexico,Northwest,San Carlos,-111.0915613,27.93667345
Tres Marias,Mexico,Northwest,San Carlos,-111.0763478,27.93644597
Eagle Rock,Mexico,Northwest,San Carlos,-111.0637093,27.9327303
Seamount,Mexico,Northwest,San Carlos,-111.0489464,27.93476003
Lighthouse,Mexico,Northwest,San Carlos,-110.949297,27.86609202
Haystack,Mexico,Northwest,San Carlos,-110.9699821,27.90827195
Window Rock,Mexico,Northwest,San Carlos,-110.9902811,27.93246489
Honeymoon Island,Mexico,Northwest,San Carlos,-111.031673,27.94647384
Martini Cove,Mexico,Northwest,San Carlos,-111.060276,27.93136533
South Himalaya Bay,Mexico,Northwest,San Carlos,-111.3141203,28.14675983
North Himalaya Bay,Mexico,Northwest,San Carlos,-111.3161111,28.14805556
El Choyudo,Mexico,Northwest,Tiburon Island,-112.3032333,28.73784167
Turner Island,Mexico,Northwest,Tiburon Island,-112.2861099,28.70869401
La segunda gringa,Mexico,Northwest,San Carlos,-110.9529126,27.87607899
La primera gringa,Mexico,Northwest,San Carlos,-110.9552783,27.88521632
San Pedro - Punta Sur,Mexico,Northwest,San Carlos,-111.3660049,27.95142109
San Pedro - Las Cascalitas,Mexico,Northwest,San Carlos,-111.3788795,27.97469475
Tanguijo,Mexico,Southern Gulf of Mexico,Veracruz,-97.27226257,21.13834708
Arrecife Tuxpan,Mexico,Southern Gulf of Mexico,Veracruz,-97.19501495,21.02851055
Morgan,Mexico,Southern Gulf of Mexico,Veracruz,-96.05721667,19.23111667
Punta Dorado,Mexico,Southern Gulf of Mexico,Veracruz,-96.0625,19.22876667
Sueste,Mexico,Southern Gulf of Mexico,Veracruz,-96.04876667,19.22035
Ahogado del Arquitecto,Mexico,Southern Gulf of Mexico,Veracruz,-96.05788333,19.22146667
Caomex,Mexico,Southern Gulf of Mexico,Veracruz,-96.05245,19.22083333
C-50 Rivapalacios,Mexico,Southern Gulf of Mexico,Veracruz,-96.05421667,19.21278333
Lobos,Mexico,Southern Gulf of Mexico,Veracruz,-97.23200798,21.47084177
La Virgen,Mexico,Southern Gulf of Mexico,Veracruz,-96.06416667,19.22933333
Caleta,Mexico,Central Pacific,Acapulco,-99.90303352,16.83103629
Torrecillas,Mexico,Central Pacific,Puerto Vallarta,-105.5856514,20.48234106
Camion hundido en mismaloya,Mexico,Central Pacific,Puerto Vallarta,-105.2914882,20.53355016
Morro de La Manzanilla,Mexico,Central Pacific,Manzanillo Bay,-104.8978686,19.27236939
Devil  Jaw,Mexico,Central Pacific,Puerto Vallarta,-105.2918422,20.54663106
Club De Yates,Mexico,Central Pacific,Manzanillo Bay,-104.3505853,19.10067273
Las Caletas,Mexico,Central Pacific,,-105.3712463,20.50228008
